week,n,mkt,q1,q5,A_hl,long_leg,short_leg,long_leg_raw,short_leg_raw,B_hl,short_frac,short_frac_w,C_long,C_mkt,roll_sharpe
201735,314,0.040399681878868825,0.011161182119630913,-0.06170663873350684,-0.07286782085313775,-0.10210632061237566,0.02923849975923791,-0.06170663873350684,-0.011161182119630913,,0.0,0.0,-0.06405423784014254,0.03988214594846474,2.013878882422393
201736,325,-0.10285921865117696,-0.1719537187581981,-0.08219325338427985,0.08976046537391824,0.02066596526689711,0.06909450010702113,-0.08219325338427985,0.1719537187581981,,0.0,0.0,-0.08304406132044413,-0.10344726195259059,2.087855249140106
201737,325,-0.1604801633835416,-0.2147046058045108,-0.2170202520702903,-0.0023156462657794863,-0.0565400886867487,0.054224442420969216,-0.2170202520702903,0.2147046058045108,,0.0,0.0,-0.22553302181704254,-0.1608106452930924,2.0093332095188345
201738,318,0.05904772789460063,0.08142211816865763,-0.06253163580443727,-0.1439537539730949,-0.1215793636990379,-0.022374390274057,-0.06253163580443727,-0.08142211816865763,,0.0,0.0,-0.0660182758071114,0.05869011075543871,1.9606234617583835
201739,320,0.11570897422127864,0.12978579471869492,0.02479159030958391,-0.104994204409111,-0.09091738391169474,-0.014076820497416279,0.02479159030958391,-0.12978579471869492,,0.0,0.0,0.025251172262897807,0.11525348923645103,2.0583603340932104
201740,339,0.005922636427967564,-0.14325997399226806,-0.03329048528046792,0.10996948871180014,-0.03921312170843549,0.14918261042023562,-0.03329048528046792,0.14325997399226806,,0.0,0.0,-0.02038345832371149,0.006605737378065525,2.225914325634584
201741,342,0.1757405022243015,-0.09410360226147219,0.2710674252585707,0.3651710275200429,0.0953269230342692,0.2698441044857737,0.2710674252585707,0.09410360226147219,,0.0,0.0,0.27245749882329756,0.1772983487179834,2.6263643204731175
201742,351,-0.02255898759596505,-0.0533145331851156,-0.018395258112880574,0.03491927507223502,0.004163729483084477,0.03075554558915055,-0.018395258112880574,0.0533145331851156,,0.0,0.0,-0.01723836722759265,-0.02263794475144758,2.5537396507769667
201743,361,-0.02225636250261972,0.010993053318924221,-0.045078094817345475,-0.0560711481362697,-0.022821732314725757,-0.03324941582154394,-0.045078094817345475,-0.010993053318924221,,0.0,0.0,-0.044902095835522064,-0.02293090456375299,2.3676823837822267
201744,367,0.18262814106499398,0.013054488537615752,0.27569965513779593,0.26264516660018017,0.09307151407280195,0.16957365252737822,0.27569965513779593,-0.013054488537615752,,0.0,0.0,0.29819486025114306,0.18389308875479188,2.405390795423395
201745,382,0.005678520844753979,0.08960885878483774,-0.030823213623972667,-0.1204320724088104,-0.03650173446872665,-0.08393033794008375,-0.030823213623972667,-0.08960885878483774,,0.0,0.0,-0.03081466352135242,0.00556621229147973,2.051833723821629
201746,400,0.16058648978878817,0.17669514876587375,0.07457415972542858,-0.10212098904044517,-0.0860123300633596,-0.016108658977085577,0.07457415972542858,-0.17669514876587375,,0.0,0.0,0.07328194015125003,0.16070078670640872,2.195107373370902
201747,411,0.17294620390811022,0.13159614913532855,0.1449014289792391,0.013305279843910556,-0.028044774928871113,0.04135005477278167,0.1449014289792391,-0.13159614913532855,,0.0,0.0,0.18899965755583514,0.17323655207810063,2.113208641421795
201748,433,0.16493408201751045,0.07944634095108344,0.0069521776947414045,-0.07249416325634203,-0.15798190432276904,0.08548774106642701,0.0069521776947414045,-0.07944634095108344,,0.0,0.0,0.02933922480878073,0.1645234934946204,2.0200456938335916
201749,456,0.26410042172799053,-0.01572498413356334,0.4246494174679098,0.4403744016014731,0.16054899573991926,0.27982540586155386,0.4246494174679098,0.01572498413356334,,0.0,0.0,0.08246162277904528,0.2647105116454738,2.2299897010319545
201750,483,0.38503344324176897,0.4129399439670169,0.32579414443082144,-0.08714579953619545,-0.05923929881094753,-0.027906500725247918,0.32579414443082144,-0.4129399439670169,,0.0,0.0,0.32457042802549285,0.38511841925722323,2.1579922813799004
201751,502,-0.026505377307618667,0.14286888170685388,0.3609658435064494,0.2180969617995955,0.38747122081406804,-0.16937425901447256,0.3609658435064494,-0.14286888170685388,,0.0,0.0,0.2414023105529355,-0.027380965524074017,2.284504424479892
201752,516,0.07324172446084395,0.023019974741287117,0.6716514176110664,0.6486314428697793,0.5984096931502224,0.05022174971955684,0.6716514176110664,-0.023019974741287117,,0.0,0.0,0.6611901910398207,0.07064009972867717,2.4975134274187565
201801,564,0.34383807563361746,0.18663137854865489,0.49638538045898195,0.3097540019103271,0.1525473048253645,0.15720669708496257,0.49638538045898195,-0.18663137854865489,,0.0,0.0,0.49830920035270404,0.34024866362872275,2.7568831102711244
201802,623,-0.15151516011672886,-0.14750393615688506,-0.29389110329353124,-0.14638716713664618,-0.14237594317680238,-0.004011223959843796,-0.29389110329353124,0.14750393615688506,,0.0,0.0,-0.2786895797782605,-0.15282788822403703,2.67910408890899
201803,626,-0.214566721669136,-0.2653611552191615,-0.2267950012169811,0.038566154002180386,-0.012228279547845083,0.05079443355002547,-0.2267950012169811,0.2653611552191615,,0.0,0.0,-0.2270783240398952,-0.21446558189358655,2.8149926366287676
